Resolution	0,3125 Hz			
          1,087500000e+02	          9,620776772e-01	          0,000000000e+00		
          1,090625000e+02	          8,819992542e-01	          0,000000000e+00		
          1,093750000e+02	          9,166292548e-01	          0,000000000e+00		
          1,096875000e+02	          9,180233479e-01	          0,000000000e+00		
          1,100000000e+02	          8,950864673e-01	          0,000000000e+00		
          1,103125000e+02	          8,611748815e-01	          0,000000000e+00		
          1,106250000e+02	          9,677591920e-01	          0,000000000e+00		
          1,109375000e+02	          9,946719408e-01	          0,000000000e+00		
          1,112500000e+02	          9,289153814e-01	          0,000000000e+00		
          1,115625000e+02	          8,192335963e-01	          0,000000000e+00		
          1,118750000e+02	          9,416638017e-01	          0,000000000e+00		
          1,121875000e+02	          9,547221065e-01	          0,000000000e+00		
          1,125000000e+02	          9,376624227e-01	          0,000000000e+00		
          1,128125000e+02	          9,332729578e-01	          0,000000000e+00		
          1,131250000e+02	          8,968234062e-01	          0,000000000e+00		
          1,134375000e+02	          9,412689805e-01	          0,000000000e+00		
          1,137500000e+02	          8,727732897e-01	          0,000000000e+00		
          1,140625000e+02	          9,191648960e-01	          0,000000000e+00		
          1,143750000e+02	          9,542891383e-01	          0,000000000e+00		
          1,146875000e+02	          9,234753251e-01	          0,000000000e+00		
          1,150000000e+02	          9,467541575e-01	          0,000000000e+00		
          1,153125000e+02	          9,223796129e-01	          0,000000000e+00		
          1,156250000e+02	          9,181093574e-01	          0,000000000e+00		
          1,159375000e+02	          9,236760139e-01	          0,000000000e+00		
          1,162500000e+02	          9,384648800e-01	          0,000000000e+00		
          1,165625000e+02	          9,124056697e-01	          0,000000000e+00		
          1,168750000e+02	          9,900478721e-01	          0,000000000e+00		
          1,171875000e+02	          8,187590241e-01	          0,000000000e+00		
          1,175000000e+02	          8,824099302e-01	          0,000000000e+00		
          1,178125000e+02	          9,015817046e-01	          0,000000000e+00		
          1,181250000e+02	          9,294812679e-01	          0,000000000e+00		
          1,184375000e+02	          9,406802654e-01	          0,000000000e+00		
          1,187500000e+02	          9,480233192e-01	          0,000000000e+00		
          1,190625000e+02	          9,781118035e-01	          0,000000000e+00		
          1,193750000e+02	          9,222764373e-01	          0,000000000e+00		
          1,196875000e+02	          9,414992332e-01	          0,000000000e+00		
          1,200000000e+02	          8,949199915e-01	          0,000000000e+00		
          1,203125000e+02	          9,105787277e-01	          0,000000000e+00		
          1,206250000e+02	          9,022628665e-01	          0,000000000e+00		
          1,209375000e+02	          9,433096647e-01	          0,000000000e+00		
          1,212500000e+02	          9,099956155e-01	          0,000000000e+00		
          1,215625000e+02	          8,901860714e-01	          0,000000000e+00		
          1,218750000e+02	          9,335829020e-01	          0,000000000e+00		
          1,221875000e+02	          9,143539071e-01	          0,000000000e+00		
          1,225000000e+02	          9,449772835e-01	          0,000000000e+00		
          1,228125000e+02	          8,691504002e-01	          0,000000000e+00		
          1,231250000e+02	          8,377970457e-01	          0,000000000e+00		
          1,234375000e+02	          9,891769290e-01	          0,000000000e+00		
          1,237500000e+02	          8,375473619e-01	          0,000000000e+00		
          1,240625000e+02	          8,895930648e-01	          0,000000000e+00		
          1,243750000e+02	          9,305294752e-01	          0,000000000e+00		
          1,246875000e+02	          8,988567591e-01	          0,000000000e+00		
          1,250000000e+02	          9,648645520e-01	          0,000000000e+00		
          1,253125000e+02	          9,322054982e-01	          0,000000000e+00		
          1,256250000e+02	          9,423050880e-01	          0,000000000e+00		
          1,259375000e+02	          9,416463375e-01	          0,000000000e+00		
          1,262500000e+02	          9,330532551e-01	          0,000000000e+00		
          1,265625000e+02	          9,174278975e-01	          0,000000000e+00		
          1,268750000e+02	          9,414454699e-01	          0,000000000e+00		
          1,271875000e+02	          9,306172132e-01	          0,000000000e+00		
          1,275000000e+02	          9,028335810e-01	          0,000000000e+00		
          1,278125000e+02	          9,509471059e-01	          0,000000000e+00		
          1,281250000e+02	          9,286079407e-01	          0,000000000e+00		
          1,284375000e+02	          9,124849439e-01	          0,000000000e+00		
          1,287500000e+02	          8,835765719e-01	          0,000000000e+00		
          1,290625000e+02	          9,570548534e-01	          0,000000000e+00		
          1,293750000e+02	          9,048413634e-01	          0,000000000e+00		
          1,296875000e+02	          8,949165344e-01	          0,000000000e+00		
          1,300000000e+02	          9,221092463e-01	          0,000000000e+00		
          1,303125000e+02	          9,099682570e-01	          0,000000000e+00		
          1,306250000e+02	          9,584311247e-01	          0,000000000e+00		
          1,309375000e+02	          9,000220299e-01	          0,000000000e+00		
